Marke	Artikelnummer	Kurzbezeichnung	Baujahr	TieferlegungVA	TieferlegungHA	VerstellungVA	VerstellungHA	Auflagen	Zulassung	AchslastVA	AchslastHA	Lieferumfang	Ausfuehrung	Hinweise	Produkt	Durchmesser	EANcode	VerpackungL	VerpackungB	VerpackungH	VerpackungG	Produktkategorie	FederbeinklemmdurchmesserVA	FahrzeugElektronischeDaempferregelung	Hinterachsausfuehrung	Einschraenkung	EinschraenkungF	TieferlegungVAmin	TieferlegungVAmax	TieferlegungHAmin	TieferlegungHAmax	Versandpaket	UPC	Produkthinweis	Zuordnungshinweis	HinweisE	Vk	Hersteller	Modell	Typ	Handelsname	Bauform	Kraftstoffart	Kw	Hubraum	Zylinder	Antriebsart	Hsntsn	Fahrzeugid	Flag_matching
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TFSI	Kombi	Benzin	185	1984	4	Frontantrieb	0588BHP | 0588BKC	68581;69144;67560;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TFSI	Kombi	Benzin	183	1984	4	Frontantrieb	0588BKB | 0588BLE	80822;73504;	0
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	15-40	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A4 (B9) 8W2, B8  (05/2015-)	B9	40 TDI quattro	Stufenheck	Diesel	140	1968	4	Allrad	0588BFN	71961;68935;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	35 TDI	Kombi	Diesel	110	1968	4	Frontantrieb	0588BFU	68141;93393;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	40 TDI	Kombi	Diesel	140	1968	4	Frontantrieb	0588BFV	65597;69568;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	30 TDI	Kombi	Diesel	90	1968	4	Frontantrieb	0588BHO | 0588BIL	68000;75899;67656;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	15-40	15-40	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A5 (B8) F53  (06/2016-)	B8	40 TDI quattro	Coupe	Diesel	140	1968	4	Allrad	0588BIY	71388;78814;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	15-40	15-40	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1135	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A5 (B8) F53  (06/2016-)	B8	50 TDI quattro	Coupe	Diesel	210	2967	6	Allrad	0588BJA | 0588BXB	84980;84322;108820;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1145	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	35 TDI	Schrägheck	Diesel	110	1968	4	Frontantrieb	0588BLS	67301;	0
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	20-45	20-45	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1145	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	40 TDI	Schrägheck	Diesel	140	1968	4	Frontantrieb	0588BJN	67736;73311;	1
KW	253100AQ	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	55,91	Teilegutachten (§19.3)	-1185	-1200	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580472216					Gewindefedern		ja								1			Für Fahrzeuge mit elektronischer Dämpferregelung	55=Nur für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	A5 Cabriolet (B8) F57  (11/2016-)	B8	40 TDI	Cabriolet	Diesel	140	1968	4	Frontantrieb	0588BKR	67349;68460;	1
KW	25325089	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-25	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1155	-1180	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580473077					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	C 63 AMG (205.386)	Coupe	Benzin	350	3982	8	Heckantrieb	1313EXB | 1313FWN | 2222ALW	109392;109625;109401;	0
KW	25325089	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2015-	5-25	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1155	-1180	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580473077					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Coupe (C205) 204, 204 AMG  (10/2015-)	C205	AMG C 63 S (205.387)	Coupe	Benzin	375	3982	8	Heckantrieb	1313EXC | 1313FWS | 2222ALX	78734;109413;	0
KW	25325089	Höhenverstellbarer Federnsatz (Gewindefedern)	07/2016-	5-25	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1155	-1180	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580473077					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Cabriolet (A205) 204, 204 AMG  (06/2016-)	A205	AMG C 63 S (205.487)	Cabriolet	Benzin	375	3982	8	Heckantrieb	1313FHN | 1313GZI | 2222AMA	86307;85634;66378;	0
KW	25325089	Höhenverstellbarer Federnsatz (Gewindefedern)	07/2016-	5-25	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1155	-1180	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580473077					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	799	MERCEDES-BENZ	C-KLASSE Cabriolet (A205) 204, 204 AMG  (06/2016-)	A205	AMG C 63 (205.486)	Cabriolet	Benzin	350	3982	8	Heckantrieb	1313FHM | 1313GZH | 2222ALZ	71740;66524;90342;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	2.0 TFSI quattro	Schrägheck	Benzin	183	1984	4	Allrad	0588BKK	74429;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	2.0 TDI quattro	Schrägheck	Diesel	140	1968	4	Allrad	0588BJO	69073;68503;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	2.0 TFSI quattro	Schrägheck	Benzin	185	1984	4	Allrad	0588BJM	72379;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1135	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TFSI quattro	Kombi	Benzin	185	1984	4	Allrad	0588BFT | 0588BGZ	71586;67096;76928;79271;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1135	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TDI quattro	Kombi	Diesel	140	1968	4	Allrad	0588BFW	69664;70464;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1135	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TFSI quattro	Kombi	Benzin	183	1984	4	Allrad	0588BGL	81609;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1135	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TDI quattro	Kombi	Diesel	120	1968	4	Allrad	0588BIT	69055;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1135	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	2.0 TDI quattro	Kombi	Diesel	110	1968	4	Allrad	0588BIS	71643;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	2.0 TDI quattro	Schrägheck	Diesel	110	1968	4	Allrad	0588BLU	82764;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Cabriolet (B8) F57  (11/2016-)	B8	2.0 TFSI quattro	Cabriolet	Benzin	185	1984	4	Allrad	0588BKQ	86413;	0
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Cabriolet (B8) F57  (11/2016-)	B8	2.0 TDI quattro	Cabriolet	Diesel	140	1968	4	Allrad	0588BKS	69583;79163;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2015-	20-45	20-45	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1135	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A4 Avant (B9) B8, 8W5  (08/2015-)	B9	40 TDI quattro	Kombi	Diesel	140	1968	4	Allrad	0588BFW	69664;70464;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Sportback (B8) F5A  (06/2016-)	B8	40 TDI quattro	Schrägheck	Diesel	140	1968	4	Allrad	0588BJO	69073;68503;	1
KW	253100AR	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	25-50	25-50	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1200	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472223					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Cabriolet (B8) F57  (11/2016-)	B8	40 TDI quattro	Cabriolet	Diesel	140	1968	4	Allrad	0588BKS	69583;79163;	1
KW	253100AS	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2017-	5-30	5-25	Gewinde	Gewinde	62,91,405	Teilegutachten (§19.3)	-1260	-1265	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn	50	4250580472230					Gewindefedern	53	nein								1		Für Fahrzeuge mit einem VA-Stoßdämpferdurchmesser 50mm / Federbein Klemmdurchmesser 53mm	Für Fahrzeuge ohne elektronische Dämpferregelung	62=Nicht für Fahrzeuge mit elektronischer Dämpferregelung - 91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 405=Nur für Fahrzeuge mit VA-Stoßdämpferdurchmesser 50mm (nicht 48,5mm) / Federbein Klemmdurchmesser 53mm	749	AUDI	A5 Cabriolet (B8) F57  (11/2016-)	B8	S5 quattro	Cabriolet	Benzin	260	2995	6	Allrad	0588BKV	74895;72124;	1
